parameter file: params.grmtest
### THE INPUT PARAMETERS
##PARAMETER NAME: VALUE
genotypename: /users/chrchang/wdist/test2.ped
snpname: /users/chrchang/wdist/test2.map
indivname: /users/chrchang/wdist/test2.ped
evecoutname: example.evec
evaloutname: example.eval
altnormstyle: NO
numoutevec: 2
familynames: NO
grmoutname: grmtest
## smartpca version: 10210
norm used

genetic distance set from physical distance
genotype file processed
number of samples used: 1000 number of snps used: 100000
Using 2 threads.
 snp            rs1567310 ignored . allelecnt:     0  missing:     0
 504      0.977590   -0.000696   -22.250            1 74936.064
 505      0.976900   -0.000690   -22.404            1 75023.063
 506      0.976818   -0.000082   -22.068            1 75108.785
 507      0.976254   -0.000563   -22.118            1 75197.477
 508      0.975990   -0.000265   -21.927            1 75285.789
 509      0.975192   -0.000798   -22.166            1 75375.838
 510      0.974532   -0.000660   -22.297            1 75463.837
 511      0.974279   -0.000253   -22.098            1 75550.731
 512      0.973880   -0.000399   -22.016            1 75639.436
 513      0.973032   -0.000848   -22.299            1 75728.924
 514      0.972589   -0.000443   -22.255            1 75815.932
 515      0.972322   -0.000267   -22.068            1 75903.374
 516      0.971457   -0.000865   -22.366            1 75992.551
 517      0.970943   -0.000514   -22.381            1 76079.074
 518      0.970594   -0.000349   -22.262            1 76165.493
 519      0.970280   -0.000314   -22.114            1 76253.030
 520      0.969719   -0.000561   -22.167            1 76341.966
 521      0.969339   -0.000380   -22.072            1 76430.462
 522      0.968677   -0.000661   -22.206            1 76519.875
 523      0.968124   -0.000554   -22.254            1 76608.079
 524      0.967721   -0.000403   -22.179            1 76695.870
 525      0.967359   -0.000361   -22.070            1 76784.395
 526      0.967150   -0.000209   -21.835            1 76873.984
 527      0.966455   -0.000696   -21.997            1 76965.841
 528      0.966040   -0.000414   -21.930            1 77056.202
 529      0.965936   -0.000105   -21.609            1 77147.243
 530      0.964902   -0.001033   -22.047            1 77241.424
 531      0.964803   -0.000099   -21.722            1 77331.422
 532      0.963965   -0.000839   -22.002            1 77424.608
 533      0.963697   -0.000267   -21.815            1 77515.108
 534      0.963404   -0.000293   -21.648            1 77607.470
 535      0.962852   -0.000552   -21.693            1 77701.519
 536      0.962555   -0.000297   -21.528            1 77795.178
 537      0.962221   -0.000334   -21.392            1 77890.521
 538      0.961528   -0.000693   -21.552            1 77987.276
 539      0.960942   -0.000586   -21.625            1 78082.484
 540      0.960763   -0.000179   -21.363            1 78177.001
 541      0.960219   -0.000543   -21.399            1 78274.223
 542      0.959462   -0.000757   -21.614            1 78371.129
 543      0.959058   -0.000404   -21.538            1 78465.895
 544      0.958635   -0.000422   -21.477            1 78561.477
 545      0.958337   -0.000299   -21.313            1 78657.735
 546      0.957726   -0.000611   -21.407            1 78755.739
 547      0.957598   -0.000128   -21.100            1 78852.821
 548      0.956152   -0.001446   -21.887            1 78953.163
 549      0.955911   -0.000241   -21.679            1 79045.305
 550      0.955900   -0.000010   -21.277            1 79139.648
 551      0.955313   -0.000588   -21.353            1 79238.273
 552      0.955101   -0.000211   -21.116            1 79336.138
 553      0.953839   -0.001262   -21.753            1 79436.589
 554      0.953408   -0.000431   -21.703            1 79530.246
 555      0.953075   -0.000333   -21.571            1 79624.452
 556      0.952893   -0.000182   -21.312            1 79720.102
 557      0.952163   -0.000730   -21.508            1 79818.596
 558      0.951112   -0.001051   -21.976            1 79914.978
 559      0.950660   -0.000452   -21.947            1 80006.263
 560      0.950267   -0.000393   -21.868            1 80097.857
 561      0.949605   -0.000662   -22.015            1 80190.310
 562      0.949203   -0.000402   -21.945            1 80281.133
 563      0.949062   -0.000141   -21.655            1 80372.722
 564      0.948599   -0.000463   -21.633            1 80467.534
 565      0.948409   -0.000190   -21.382            1 80562.594
 566      0.947828   -0.000581   -21.457            1 80660.498
 567      0.947200   -0.000628   -21.573            1 80757.563
 568      0.946815   -0.000385   -21.486            1 80853.316
 569      0.946570   -0.000245   -21.279            1 80950.067
 570      0.945844   -0.000726   -21.477            1 81049.201
 571      0.945267   -0.000576   -21.551            1 81146.055
 572      0.944960   -0.000307   -21.398            1 81242.050
 573      0.944441   -0.000520   -21.424            1 81339.823
 574      0.944021   -0.000419   -21.365            1 81437.292
 575      0.943515   -0.000506   -21.380            1 81535.452
 576      0.943446   -0.000069   -21.024            1 81633.437
 577      0.942917   -0.000530   -21.056            1 81735.669
 578      0.942299   -0.000618   -21.163            1 81837.539
 579      0.941754   -0.000545   -21.209            1 81938.132
 580      0.941169   -0.000585   -21.290            1 82038.170
 581      0.940883   -0.000285   -21.118            1 82137.213
 582      0.940841   -0.000042   -20.737            1 82238.356
 583      0.940377   -0.000464   -20.712            1 82344.196
 584      0.939300   -0.001077   -21.209            1 82450.377
 585      0.939108   -0.000192   -20.956            1 82550.403
 586      0.938539   -0.000569   -21.023            1 82653.566
 587      0.938144   -0.000395   -20.942            1 82755.898
 588      0.937530   -0.000614   -21.048            1 82859.240
 589      0.937131   -0.000399   -20.972            1 82961.240
 590      0.936942   -0.000189   -20.715            1 83064.203
 591      0.936263   -0.000679   -20.875            1 83170.453
 592      0.936040   -0.000224   -20.647            1 83274.652
 593      0.935206   -0.000834   -20.940            1 83381.799
 594      0.934878   -0.000327   -20.802            1 83485.140
 595      0.934408   -0.000470   -20.786            1 83590.268
 596      0.934340   -0.000067   -20.423            1 83695.607
 597      0.933273   -0.001068   -20.916            1 83805.735
 598      0.932849   -0.000424   -20.861            1 83909.328
 599      0.932477   -0.000372   -20.762            1 84013.628
 600      0.931986   -0.000491   -20.764            1 84119.240
 601      0.931060   -0.000925   -21.140            1 84224.805
 602      0.930714   -0.000347   -21.022            1 84325.267
 603      0.930619   -0.000095   -20.686            1 84427.277
 604      0.929905   -0.000715   -20.881            1 84533.832
 605      0.929503   -0.000401   -20.808            1 84637.685
 606      0.929059   -0.000444   -20.772            1 84742.501
 607      0.928685   -0.000374   -20.674            1 84847.785
 608      0.928202   -0.000483   -20.670            1 84954.389
 609      0.927867   -0.000335   -20.539            1 85061.014
 610      0.927668   -0.000199   -20.288            1 85169.460
 611      0.927286   -0.000382   -20.193            1 85281.442
 612      0.926606   -0.000681   -20.357            1 85394.777
 613      0.926173   -0.000433   -20.307            1 85505.757
 614      0.925833   -0.000340   -20.177            1 85617.430
 615      0.925404   -0.000429   -20.122            1 85730.978
 616      0.925009   -0.000395   -20.039            1 85845.313
 617      0.924612   -0.000397   -19.956            1 85960.875
 618      0.924193   -0.000419   -19.891            1 86077.664
 619      0.923740   -0.000452   -19.855            1 86195.419
 620      0.923271   -0.000469   -19.834            1 86313.716
 621      0.923017   -0.000254   -19.625            1 86432.343
 622      0.922450   -0.000567   -19.687            1 86554.146
 623      0.922024   -0.000426   -19.627            1 86675.026
 624      0.921786   -0.000238   -19.402            1 86796.846
 625      0.921032   -0.000754   -19.626            1 86922.161
 626      0.920680   -0.000352   -19.501            1 87044.023
 627      0.920455   -0.000225   -19.264            1 87167.845
 628      0.919170   -0.001285   -19.954            1 87295.426
 629      0.918965   -0.000205   -19.704            1 87412.163
 630      0.918454   -0.000510   -19.720            1 87532.816
 631      0.917548   -0.000907   -20.085            1 87653.205
 632      0.917244   -0.000304   -19.923            1 87767.759
 633      0.917123   -0.000121   -19.600            1 87884.839
 634      0.916833   -0.000290   -19.421            1 88007.102
 635      0.916380   -0.000453   -19.385            1 88132.258
 636      0.915778   -0.000602   -19.480            1 88258.008
 637      0.915202   -0.000577   -19.554            1 88382.197
 638      0.915007   -0.000195   -19.291            1 88505.153
 639      0.914395   -0.000612   -19.395            1 88632.455
 640      0.913970   -0.000424   -19.334            1 88758.019
 641      0.913117   -0.000853   -19.652            1 88884.593
 642      0.912787   -0.000331   -19.512            1 89005.770
 643      0.911696   -0.001091   -20.044            1 89129.279
 644      0.911466   -0.000230   -19.819            1 89243.676
 645      0.911039   -0.000427   -19.766            1 89361.813
 646      0.910841   -0.000198   -19.510            1 89480.772
 647      0.910462   -0.000379   -19.412            1 89604.098
 648      0.910356   -0.000106   -19.069            1 89729.082
 649      0.909383   -0.000974   -19.496            1 89860.057
 650      0.909042   -0.000340   -19.363            1 89983.457
 651      0.908809   -0.000233   -19.134            1 90109.141
 652      0.908351   -0.000458   -19.103            1 90238.881
 653      0.907748   -0.000604   -19.202            1 90369.144
 654      0.907561   -0.000186   -18.930            1 90497.575
 655      0.907107   -0.000454   -18.893            1 90630.934
 656      0.906567   -0.000541   -18.934            1 90764.944
 657      0.906486   -0.000081   -18.564            1 90898.169
 658      0.905402   -0.001084   -19.089            1 91038.275
 659      0.905123   -0.000279   -18.899            1 91168.537
 660      0.904820   -0.000302   -18.728            1 91302.320
 661      0.904009   -0.000811   -19.012            1 91439.313
 662      0.903592   -0.000418   -18.945            1 91570.869
 663      0.903073   -0.000519   -18.970            1 91703.623
 664      0.902644   -0.000429   -18.914            1 91835.842
 665      0.902327   -0.000317   -18.757            1 91969.073
 666      0.901609   -0.000718   -18.959            1 92105.309
 667      0.901215   -0.000394   -18.873            1 92237.511
 668      0.900970   -0.000244   -18.650            1 92371.333
 669      0.900422   -0.000549   -18.699            1 92509.509
 670      0.900283   -0.000139   -18.380            1 92646.639
 671      0.899270   -0.001012   -18.846            1 92790.157
 672      0.899034   -0.000236   -18.616            1 92924.185
 673      0.898521   -0.000513   -18.635            1 93062.792
 674      0.897702   -0.000819   -18.930            1 93200.947
 675      0.897243   -0.000459   -18.904            1 93332.926
 676      0.897156   -0.000087   -18.540            1 93465.314
 677      0.896683   -0.000472   -18.522            1 93605.161
 678      0.896236   -0.000447   -18.480            1 93745.313
 679      0.895564   -0.000672   -18.643            1 93886.257
 680      0.895028   -0.000536   -18.685            1 94023.638
 681      0.894409   -0.000619   -18.803            1 94160.002
 682      0.893824   -0.000585   -18.892            1 94293.695
 683      0.893601   -0.000222   -18.651            1 94425.305
 684      0.893257   -0.000344   -18.519            1 94561.963
 685      0.892963   -0.000295   -18.340            1 94701.374
 686      0.892458   -0.000505   -18.351            1 94844.601
 687      0.891490   -0.000968   -18.786            1 94987.470
 688      0.891476   -0.000014   -18.355            1 95120.492
 689      0.890994   -0.000482   -18.346            1 95263.014
 690      0.890540   -0.000454   -18.312            1 95405.597
 691      0.890138   -0.000402   -18.230            1 95548.813
 692      0.889812   -0.000326   -18.077            1 95693.774
 693      0.889141   -0.000671   -18.240            1 95842.141
 694      0.888920   -0.000220   -17.991            1 95986.593
 695      0.888703   -0.000218   -17.736            1 96136.747
 696      0.887857   -0.000846   -18.056            1 96292.825
 697      0.887250   -0.000606   -18.160            1 96441.181
 698      0.887053   -0.000198   -17.890            1 96586.892
 699      0.886211   -0.000842   -18.210            1 96738.960
 700      0.885574   -0.000637   -18.345            1 96883.126
 701      0.885105   -0.000469   -18.328            1 97023.794
 702      0.884835   -0.000270   -18.127            1 97164.638
 703      0.884298   -0.000537   -18.170            1 97310.207
 704      0.883922   -0.000376   -18.066            1 97454.488
 705      0.883875   -0.000047   -17.655            1 97601.153
 706      0.883064   -0.000810   -17.946            1 97757.986
 707      0.882908   -0.000157   -17.636            1 97907.252
 708      0.882589   -0.000319   -17.472            1 98064.269
 709      0.881930   -0.000659   -17.622            1 98225.373
 710      0.881300   -0.000630   -17.747            1 98382.442
 711      0.880987   -0.000313   -17.579            1 98536.058
 712      0.880311   -0.000676   -17.747            1 98693.884
 713      0.879700   -0.000612   -17.858            1 98847.055
 714      0.879238   -0.000461   -17.831            1 98997.035
 715      0.878912   -0.000326   -17.678            1 99147.472
 716      0.878809   -0.000103   -17.315            1 99301.781
 717      0.878187   -0.000622   -17.432            1 99465.769
 718      0.877243   -0.000943   -17.850            1 99626.365
 719      0.876681   -0.000563   -17.919            1 99775.171
 720      0.876256   -0.000424   -17.860            1 99921.743
 721      0.875682   -0.000574   -17.940            1 100069.614
 722      0.875445   -0.000236   -17.706            1 100214.871
 723      0.874986   -0.000459   -17.677            1 100366.385
 724      0.873873   -0.001113   -18.261            1 100518.383
 725      0.873783   -0.000090   -17.894            1 100653.317
 726      0.873319   -0.000465   -17.874            1 100798.313
 727      0.872677   -0.000642   -18.020            1 100943.474
 728      0.872561   -0.000116   -17.674            1 101083.930
 729      0.872193   -0.000368   -17.561            1 101234.090
 730      0.871587   -0.000606   -17.671            1 101387.216
 731      0.871254   -0.000333   -17.524            1 101536.663
 732      0.870943   -0.000311   -17.356            1 101690.089
 733      0.870803   -0.000140   -17.024            1 101848.237
 734      0.870306   -0.000497   -17.024            1 102016.238
 735      0.869766   -0.000539   -17.065            1 102183.920
 736      0.869451   -0.000315   -16.895            1 102350.010
 737      0.868786   -0.000664   -17.052            1 102521.130
 738      0.868629   -0.000157   -16.733            1 102686.922
 739      0.868224   -0.000405   -16.643            1 102862.603
 740      0.867842   -0.000382   -16.531            1 103040.897
 741      0.867237   -0.000606   -16.629            1 103222.589
 742      0.866887   -0.000350   -16.486            1 103400.775
 743      0.866463   -0.000423   -16.412            1 103583.392
 744      0.865716   -0.000747   -16.643            1 103768.237
 745      0.865664   -0.000052   -16.219            1 103944.971
 746      0.864880   -0.000784   -16.483            1 104135.816
 747      0.864856   -0.000024   -16.030            1 104317.320
 748      0.863922   -0.000934   -16.436            1 104514.220
 749      0.863376   -0.000546   -16.479            1 104696.699
 750      0.862854   -0.000522   -16.500            1 104877.322
 751      0.862260   -0.000594   -16.591            1 105056.789
 752      0.862086   -0.000174   -16.282            1 105232.615
 753      0.861620   -0.000466   -16.247            1 105419.075
 754      0.860667   -0.000953   -16.678            1 105606.417
 755      0.860515   -0.000153   -16.350            1 105777.651
 756      0.859765   -0.000750   -16.590            1 105960.354
 757      0.859525   -0.000239   -16.344            1 106133.732
 758      0.859168   -0.000357   -16.208            1 106315.708
 759      0.858757   -0.000412   -16.122            1 106502.332
 760      0.858319   -0.000438   -16.059            1 106691.765
 761      0.857587   -0.000732   -16.280            1 106883.129
 762      0.857386   -0.000201   -15.993            1 107065.524
 763      0.857008   -0.000378   -15.873            1 107258.538
 764      0.856559   -0.000449   -15.819            1 107455.835
 765      0.855957   -0.000601   -15.911            1 107654.818
 766      0.855828   -0.000129   -15.550            1 107849.650
 767      0.855282   -0.000546   -15.586            1 108058.629
 768      0.854954   -0.000328   -15.412            1 108265.776
 769      0.854419   -0.000535   -15.435            1 108479.704
 770      0.854093   -0.000326   -15.257            1 108692.321
 771      0.853860   -0.000233   -14.986            1 108912.050
 772      0.853234   -0.000626   -15.091            1 109143.038
 773      0.852520   -0.000714   -15.284            1 109369.245
 774      0.851724   -0.000796   -15.560            1 109586.752
 775      0.851559   -0.000165   -15.229            1 109791.803
 776      0.851138   -0.000420   -15.140            1 110010.839
 777      0.850435   -0.000703   -15.326            1 110233.375
 778      0.849842   -0.000593   -15.407            1 110447.166
 779      0.849411   -0.000431   -15.333            1 110656.745
 780      0.849165   -0.000246   -15.078            1 110869.079
 781      0.847874   -0.001291   -15.837            1 111092.566
 782      0.847798   -0.000075   -15.424            1 111280.454
 783      0.847481   -0.000317   -15.240            1 111486.640
 784      0.846678   -0.000803   -15.527            1 111700.767
 785      0.846558   -0.000120   -15.153            1 111900.553
 786      0.846127   -0.000431   -15.076            1 112117.425
 787      0.845982   -0.000145   -14.719            1 112337.348
 788      0.845050   -0.000932   -15.125            1 112574.192
 789      0.844778   -0.000273   -14.894            1 112790.333
 790      0.844342   -0.000436   -14.818            1 113017.279
 791      0.843570   -0.000772   -15.072            1 113247.369
 792      0.843549   -0.000021   -14.593            1 113463.857
 793      0.842809   -0.000741   -14.813            1 113704.194
 794      0.842208   -0.000601   -14.900            1 113932.474
 795      0.841862   -0.000346   -14.738            1 114155.412
 796      0.841115   -0.000747   -14.968            1 114386.083
 797      0.841042   -0.000072   -14.538            1 114603.648
 798      0.840401   -0.000642   -14.662            1 114843.471
 799      0.840337   -0.000064   -14.218            1 115075.780
 800      0.839616   -0.000720   -14.415            1 115331.797
 801      0.839276   -0.000340   -14.239            1 115576.198
 802      0.838364   -0.000912   -14.627            1 115829.719
 803      0.838023   -0.000341   -14.457            1 116060.453
 804      0.837802   -0.000221   -14.165            1 116299.930
 805      0.836938   -0.000864   -14.506            1 116555.449
 806      0.836624   -0.000314   -14.308            1 116790.201
 807      0.836057   -0.000567   -14.358            1 117035.606
 808      0.836005   -0.000051   -13.896            1 117277.072
 809      0.835177   -0.000828   -14.198            1 117545.505
 810      0.835133   -0.000044   -13.727            1 117794.646
 811      0.834816   -0.000317   -13.517            1 118072.057
 812      0.834255   -0.000561   -13.547            1 118361.990
 813      0.834151   -0.000105   -13.123            1 118649.413
 814      0.833215   -0.000936   -13.521            1 118963.705
 815      0.832738   -0.000477   -13.468            1 119251.585
 816      0.832164   -0.000574   -13.512            1 119542.208
 817      0.831693   -0.000471   -13.454            1 119829.159
 818      0.831380   -0.000313   -13.238            1 120119.190
 819      0.830766   -0.000614   -13.318            1 120423.189
 820      0.830304   -0.000462   -13.248            1 120720.935
 821      0.829196   -0.001108   -13.827            1 121022.741
 822      0.829020   -0.000176   -13.481            1 121283.111
 823      0.828851   -0.000169   -13.121            1 121566.576
 824      0.828416   -0.000435   -13.022            1 121874.835
 825      0.828313   -0.000102   -12.585            1 122189.535
 826      0.827663   -0.000651   -12.693            1 122535.955
 827      0.827100   -0.000563   -12.714            1 122873.867
 828      0.826468   -0.000631   -12.806            1 123209.525
 829      0.825822   -0.000646   -12.915            1 123537.444
 830      0.825402   -0.000420   -12.799            1 123856.048
 831      0.824878   -0.000524   -12.785            1 124182.813
 832      0.824097   -0.000780   -13.032            1 124509.691
 833      0.823911   -0.000187   -12.682            1 124815.759
 834      0.823555   -0.000356   -12.496            1 125148.971
 835      0.822693   -0.000862   -12.821            1 125496.563
 836      0.822314   -0.000379   -12.663            1 125816.083
 837      0.821438   -0.000877   -13.008            1 126147.643
 838      0.821015   -0.000423   -12.899            1 126448.550
 839      0.820666   -0.000349   -12.712            1 126757.104
 840      0.820328   -0.000338   -12.511            1 127080.259
 841      0.819900   -0.000429   -12.398            1 127419.738
 842      0.819301   -0.000598   -12.456            1 127768.061
 843      0.818990   -0.000311   -12.222            1 128109.813
 844      0.818507   -0.000483   -12.159            1 128471.728
 845      0.817925   -0.000581   -12.196            1 128838.311
 846      0.817444   -0.000481   -12.131            1 129200.166
 847      0.816652   -0.000792   -12.384            1 129566.890
 848      0.816190   -0.000462   -12.305            1 129907.554
 849      0.815634   -0.000556   -12.321            1 130254.140
 850      0.815162   -0.000473   -12.252            1 130597.321
 851      0.814881   -0.000280   -11.984            1 130945.492
 852      0.814605   -0.000276   -11.704            1 131319.203
 853      0.813711   -0.000894   -12.056            1 131720.471
 854      0.812922   -0.000789   -12.310            1 132083.157
 855      0.812683   -0.000239   -12.001            1 132416.846
 856      0.812159   -0.000525   -11.981            1 132781.278
 857      0.811830   -0.000329   -11.757            1 133145.794
 858      0.811256   -0.000574   -11.782            1 133532.916
 859      0.810657   -0.000599   -11.835            1 133915.219
 860      0.809908   -0.000749   -12.045            1 134289.309
 861      0.809525   -0.000383   -11.881            1 134636.674
 862      0.809140   -0.000385   -11.715            1 135000.327
 863      0.808623   -0.000516   -11.682            1 135380.947
 864      0.808466   -0.000158   -11.275            1 135763.009
 865      0.808056   -0.000410   -11.120            1 136192.623
 866      0.807449   -0.000607   -11.166            1 136639.812
 867      0.807203   -0.000246   -10.838            1 137079.219
 868      0.806399   -0.000804   -11.083            1 137559.397
 869      0.806024   -0.000375   -10.888            1 138005.532
 870      0.805355   -0.000668   -10.995            1 138475.643
 871      0.805080   -0.000276   -10.694            1 138929.251
 872      0.804276   -0.000804   -10.939            1 139422.314
 873      0.803795   -0.000481   -10.852            1 139879.093
 874      0.803607   -0.000188   -10.456            1 140345.701
 875      0.803227   -0.000380   -10.250            1 140867.609
 876      0.802694   -0.000532   -10.199            1 141418.626
 877      0.802175   -0.000519   -10.133            1 141976.188
 878      0.801797   -0.000378    -9.917            1 142542.680
 879      0.801651   -0.000146    -9.448            1 143142.212
 880      0.800931   -0.000721    -9.574            1 143817.203
 881      0.800334   -0.000596    -9.573            1 144471.976
 882      0.799479   -0.000855    -9.848            1 145126.998
 883      0.799109   -0.000370    -9.616            1 145734.943
 884      0.798346   -0.000763    -9.797            1 146381.802
 885      0.797702   -0.000644    -9.857            1 146996.104
 886      0.797340   -0.000362    -9.619            1 147598.002
 887      0.797005   -0.000335    -9.344            1 148241.329
 888      0.796749   -0.000256    -8.975            1 148934.830
 889      0.795798   -0.000951    -9.341            1 149698.802
 890      0.794742   -0.001056    -9.833            1 150392.038
 891      0.794726   -0.000016    -9.224            1 150987.246
 892      0.794214   -0.000512    -9.129            1 151701.357
 893      0.793868   -0.000346    -8.852            1 152434.202
 894      0.793414   -0.000453    -8.682            1 153224.944
 895      0.792757   -0.000658    -8.727            1 154053.138
 896      0.792351   -0.000405    -8.501            1 154872.296
 897      0.792080   -0.000271    -8.121            1 155743.347
 898      0.791391   -0.000689    -8.183            1 156704.755
 899      0.790269   -0.001122    -8.720            1 157654.986
 900      0.789547   -0.000722    -8.843            1 158477.524
 901      0.789229   -0.000318    -8.529            1 159269.208
 902      0.789166   -0.000063    -7.924            1 160137.626
 903      0.788476   -0.000690    -7.984            1 161163.245
 904      0.788078   -0.000398    -7.726            1 162176.383
 905      0.786991   -0.001087    -8.218            1 163263.427
 906      0.786377   -0.000614    -8.209            1 164217.313
 907      0.785530   -0.000847    -8.460            1 165173.907
 908      0.785360   -0.000170    -7.971            1 166058.061
 909      0.784876   -0.000484    -7.811            1 167084.801
 910      0.783761   -0.001115    -8.347            1 168161.608
 911      0.782923   -0.000838    -8.599            1 169073.428
 912      0.782040   -0.000884    -8.914            1 169902.933
 913      0.781183   -0.000857    -9.213            1 170626.617
 914      0.780891   -0.000291    -8.892            1 171245.369
 915      0.780467   -0.000424    -8.706            1 171956.520
 916      0.779764   -0.000704    -8.828            1 172719.347
 917      0.779332   -0.000432    -8.649            1 173430.403
 918      0.778813   -0.000519    -8.562            1 174192.298
 919      0.778254   -0.000559    -8.517            1 174974.405
 920      0.777968   -0.000286    -8.163            1 175762.122
 921      0.777263   -0.000705    -8.266            1 176673.147
 922      0.776810   -0.000453    -8.090            1 177534.634
 923      0.775826   -0.000984    -8.505            1 178455.555
 924      0.775788   -0.000039    -7.874            1 179194.968
 925      0.775327   -0.000461    -7.690            1 180185.063
 926      0.774928   -0.000399    -7.428            1 181246.149
 927      0.773868   -0.001060    -7.903            1 182418.121
 928      0.773563   -0.000305    -7.547            1 183361.808
 929      0.773473   -0.000090    -6.928            1 184461.264
 930      0.772241   -0.001232    -7.577            1 185860.173
 931      0.771862   -0.000379    -7.290            1 186923.176
 932      0.770774   -0.001088    -7.798            1 188122.526
 933      0.770201   -0.000574    -7.746            1 189038.367
 934      0.769934   -0.000266    -7.341            1 189960.635
 935      0.769461   -0.000473    -7.152            1 191089.462
 936      0.768672   -0.000789    -7.315            1 192312.791
 937      0.768327   -0.000344    -6.978            1 193421.348
 938      0.768033   -0.000294    -6.564            1 194720.773
 939      0.767034   -0.000999    -6.938            1 196277.101
 940      0.766673   -0.000361    -6.601            1 197570.647
 941      0.766162   -0.000511    -6.417            1 199081.234
 942      0.765491   -0.000671    -6.407            1 200713.457
 943      0.765124   -0.000367    -6.046     0.999998 202342.312
 944      0.764546   -0.000578    -5.906     0.999996 204246.568
 945      0.764304   -0.000242    -5.368      0.99994 206264.321
 946      0.763427   -0.000877    -5.534     0.999972 208757.438
 947      0.762134   -0.001293    -6.202     0.999999 211116.785
 948      0.761592   -0.000542    -6.039     0.999998 212854.508
 949      0.761136   -0.000456    -5.764     0.999991 214727.285
 950      0.760827   -0.000309    -5.296     0.999918 216859.212
 951      0.760080   -0.000747    -5.312     0.999924 219484.085
 952      0.759864   -0.000216    -4.701     0.999153 222101.506
 953      0.759057   -0.000807    -4.745     0.999274 225464.423
 954      0.758172   -0.000885    -4.888     0.999572 228817.635
 955      0.757839   -0.000333    -4.383     0.997542 232017.661
 956      0.756926   -0.000913    -4.535     0.998501 235962.569
 957      0.755930   -0.000997    -4.808     0.999424 239744.082
 958      0.755708   -0.000222    -4.164     0.995223 243145.461
 959      0.754642   -0.001066    -4.494      0.99828 247644.066
 960      0.753916   -0.000726    -4.442     0.997964 251637.844
 961      0.752781   -0.001135    -4.896     0.999586 255768.645
 962      0.751731   -0.001050    -5.294     0.999917 259055.429
 963      0.751374   -0.000357    -4.868     0.999538 261523.631
 964      0.750016   -0.001358    -5.650     0.999984 264792.081
 965      0.749759   -0.000257    -5.135     0.999838 266310.867
 966      0.749027   -0.000732    -5.164     0.999856 268819.109
 967      0.748184   -0.000843    -5.335     0.999931 271132.270
 968      0.747500   -0.000684    -5.325     0.999928 272860.661
 969      0.746872   -0.000628    -5.244     0.999898 274409.683
 970      0.746753   -0.000119    -4.523     0.998439 275947.524
 971      0.745162   -0.001591    -5.552     0.999974 279412.925
 972      0.744850   -0.000312    -5.107     0.999819 279464.987
 973      0.744375   -0.000475    -4.815     0.999437 280569.093
 974      0.743286   -0.001089    -5.244     0.999898 282345.688
 975      0.742877   -0.000409    -4.888     0.999573 282167.750
 976      0.742510   -0.000366    -4.438     0.997936 282875.992
 977      0.742129   -0.000381    -3.948     0.991288 285038.822
 978      0.741017   -0.001112    -4.275     0.996569 289156.113
 979      0.740674   -0.000343    -3.719     0.984394 291192.198
 980      0.740413   -0.000260    -2.974      0.92712 295890.655
 981      0.740071   -0.000342    -2.188     0.776419 305338.487
 982      0.738430   -0.001641    -2.840     0.908765 321634.403
 983      0.737048   -0.001381    -3.335       0.9632 332669.229
 984      0.736530   -0.000518    -2.856     0.911138 338697.704
 985      0.735033   -0.001497    -3.507     0.974498 349364.010
 986      0.734634   -0.000399    -2.921      0.92026 351426.721
 987      0.734017   -0.000618    -2.472     0.842714 359897.661
 988      0.733659   -0.000357    -1.565     0.594359 375076.323
 989      0.731832   -0.001827    -2.234     0.787916 411947.913
 990      0.731439   -0.000393    -1.301     0.510253 433190.309
 991      0.729713   -0.001726        NA           NA        NA
 992      0.728535   -0.001179        NA           NA        NA
 993      0.727302   -0.001233        NA           NA        NA
 994      0.726883   -0.000418        NA           NA        NA
 995      0.724724   -0.002159        NA           NA        NA
 996      0.723541   -0.001183        NA           NA        NA
 997      0.722654   -0.000887        NA           NA        NA
 998      0.720314   -0.002341        NA           NA        NA
 999      0.719255   -0.001058        NA           NA        NA
    kurtosis           snps    indivs
 eigenvector    1     2.924     1.011
 eigenvector    2     3.120     3.031
population:   0                 Case  509
population:   1              Control  491

## Average divergence between populations:
                 Case    Control     popsize
      Case      1.000      1.000         509
   Control      1.000      1.000         491


number of blocks for moving block jackknife: 45
fst *1000:
          C     C 
   C      0     0
   C      0     0

s.dev * 1000000:
          C     C 
   C      0     7
   C      7     0

eigenvector 1:means
                Case     -0.000
             Control      0.000
## Anova statistics for population differences along each eigenvector:
                                              p-value
             eigenvector_1_Case_Control_      0.860702 
eigenvector 2:means
                Case     -0.001
             Control      0.001
             eigenvector_2_Case_Control_      0.318682 

## Statistical significance of differences beween populations:
                                pop1                  pop2      chisq          p-value   |pop1|   |pop2|
popdifference:                  Case               Control         1.028      0.598185     509     491

eigbestsnp    1            rs2210331  1    193247131     4.909
eigbestsnp    1           rs10801379  1    193308015     4.630
eigbestsnp    1            rs3092120  1     45277983     4.197
eigbestsnp    1             rs612856  1     83828026     4.056
eigbestsnp    1            rs4732549  1     83828480     4.003
eigbestsnp    1            rs1941508  1      6616549     3.996
eigbestsnp    1           rs12662780  1    114703491     3.988
eigbestsnp    1            rs2123182  1     56216952     3.987
eigbestsnp    1           rs17736119  1    135027098     3.953
eigbestsnp    1            rs7155960  1     52030172     3.883
eigbestsnp    2            rs2596573  1     31455909     4.664
eigbestsnp    2            rs6944545  1     63751998     4.469
